round,generator
0,0
1,7
2,3
3,0
4,1
5,2
6,0
7,0
8,4
9,2
10,0
11,0
12,0
13,0
14,6
15,6
16,0
17,6
18,6
19,6
20,6
21,6
22,6
23,6
24,6
25,6
26,6
27,5
28,6
29,5
