round,generator
0,7
1,7
2,0
3,2
4,4
5,4
6,5
7,2
8,5
9,0
10,5
11,0
12,2
13,2
14,4
15,7
16,7
17,7
18,7
19,4
20,4
21,4
22,4
23,6
24,6
25,6
26,7
27,7
28,7
29,7
30,7
31,7
32,7
33,7
34,7
35,7
36,7
37,7
38,7
39,7
